filename,model,task,filter_type,initial_score,final_score,initial_loss,final_loss,dd_pass,dd_time,initial_program,final_program,initial_tokens,final_tokens,len_initial_tokens,len_final_tokens,len_minimal_tokens,len_initial_chars,len_final_chars,len_minimal_chars,per_removed_chars,per_removed_tokens,attn_nodes,final_nodes,common_nodes,len_attn_nodes,len_final_nodes,len_common_nodes,per_common_tokens,ground_truth
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33641.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.6048147082328796, 'target': 0.999998927116394}","{'location': 0.4213574230670929, 'target': 0.9162212014198303}","{'location': 0.9284102916717529, 'target': 1.0728841743912199e-06}","{'location': 0.8642737865447998, 'target': 0.08749745786190033}","{'n_total': 158, 'n_valid': 35, 'n_correct': 18}",1.926824,,,"['#NEWLINE#', 'def test_return_value_from_existing_mock(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', 'mock', '=', 'Mock', '(', 'return_value', '=', ""'foo'"", ')', '#NEWLINE#', 'func', '=', 'mocksignature', '(', 'f', ',', 'func', ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'func', '(', '1', ',', '2', ',', '3', ')', ',', ""'foo'"", ')', '#NEWLINE#', 'mock', '.', 'return_value', '=', ""'bar'"", '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'func', '(', '1', ',', '2', ',', '3', ')', ',', ""'bar'"", ')']","['self', ')', '#INDENT#', 'mock', ')', '#NEWLINE#', 'func', '=', 'f', ',', 'func', ')', '#NEWLINE#', 'self', 'func', '#NEWLINE#', 'mock', 'self', '(', 'func']",62,20,9,-1,-1,-1,-1.0,79.24528301886792,,"['self', ')', '#INDENT#', 'mock', ')', '#NEWLINE#', 'func', '=', 'f', ',', 'func', ')', '#NEWLINE#', 'self', 'func', '#NEWLINE#', 'mock', 'self', '(', 'func']",,-1,20,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33660.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.6628244519233704, 'target': 0.9255477786064148}","{'location': 0.965977668762207, 'target': 0.5765897035598755}","{'location': 1.721985101699829, 'target': 0.07736952602863312}","{'location': 0.034614451229572296, 'target': 0.5506243705749512}","{'n_total': 654, 'n_valid': 90, 'n_correct': 64}",5.995242,,,"['#NEWLINE#', '@', 'operator', '#NEWLINE#', 'def add(', 'src', ',', 'dst', ')', ':', '#NEWLINE#', '#INDENT#', '(', 'sr', ',', 'sg', ',', 'sb', ',', 'sa', ')', '=', 'extract_scaled', '(', 'src', ')', '#NEWLINE#', '(', 'dr', ',', 'dg', ',', 'db', ',', 'da', ')', '=', 'extract_scaled', '(', 'dst', ')', '#NEWLINE#', 'a', '=', 'min', '(', '1', ',', '(', 'sa', '+', 'da', ')', ')', '#NEWLINE#', 'if', '(', 'a', '==', '0', ')', ':', '#NEWLINE#', '#INDENT#', 'return', 'np', '.', 'uint32', '(', '0', ')', '#NEWLINE#', '#UNINDENT#', 'r', '=', '(', '(', '(', 'sr', '*', 'sa', ')', '+', '(', 'dr', '*', 'da', ')', ')', '/', 'a', ')', '#NEWLINE#', 'g', '=', '(', '(', '(', 'sg', '*', 'sa', ')', '+', '(', 'dg', '*', 'da', ')', ')', '/', 'a', ')', '#NEWLINE#', 'b', '=', '(', '(', '(', 'sb', '*', 'sa', ')', '+', '(', 'db', '*', 'da', ')', ')', '/', 'a', ')', '#NEWLINE#', 'return', 'combine_scaled', '(', 'r', ',', 'g', ',', 'sa', ',', 'a', ')']","['src', 'dst', 'sr', 'sg', 'sb', 'sa', 'src', 'dr', 'dg', 'db', 'da', 'dst', 'a', 'sa', 'da', 'a', 'r', 'sr', 'sa', 'dr', 'da', 'a', 'g', 'sg', 'sa', 'dg', 'da', 'a', '#NEWLINE#', 'b', '=', 'sb', 'sa', 'db', 'da', ')', 'a', 'r', ',', 'g', 'sa', 'a']",144,42,38,-1,-1,-1,-1.0,96.22641509433964,,"['src', 'dst', 'sr', 'sg', 'sb', 'sa', 'src', 'dr', 'dg', 'db', 'da', 'dst', 'a', 'sa', 'da', 'a', 'r', 'sr', 'sa', 'dr', 'da', 'a', 'g', 'sg', 'sa', 'dg', 'da', 'a', '#NEWLINE#', 'b', '=', 'sb', 'sa', 'db', 'da', ')', 'a', 'r', ',', 'g', 'sa', 'a']",,-1,42,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33749.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.8650043606758118, 'target': 0.9997648000717163}","{'location': 0.5729143619537354, 'target': 0.6730664372444153}","{'location': 2.2296276092529297, 'target': 0.00023522759147454053}","{'location': 0.5570189952850342, 'target': 0.39591124653816223}","{'n_total': 268, 'n_valid': 71, 'n_correct': 33}",4.014038,,,"['#NEWLINE#', 'def object_link(', 'self', ',', 'comment', ')', ':', '#NEWLINE#', '#INDENT#', 'try', ':', '#NEWLINE#', '#INDENT#', 'object', '=', 'comment', '.', 'content_object', '#NEWLINE#', '#UNINDENT#', 'except', 'AttributeError', ':', '#NEWLINE#', '#INDENT#', 'return', ""''"", '#NEWLINE#', '#UNINDENT#', 'if', '(', 'sys', '.', 'version_info', '[', '0', ']', '>=', '3', ')', ':', '#NEWLINE#', '#INDENT#', 'title', '=', 'str', '(', 'object', ')', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'title', '=', 'unicode', '(', 'object', ')', '#NEWLINE#', '#UNINDENT#', 'if', 'object', ':', '#NEWLINE#', '#INDENT#', 'return', '\'<a href=""{0}"">{1}</a>\'', '.', 'format', '(', 'escape', '(', 'object', '.', 'get_absolute_url', '(', ')', ')', ',', 'escape', '(', 'object', ')', ')', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'return', ""''""]","['self', 'comment', 'object', 'comment', 'title', 'object', 'title', 'unicode', '(', 'object', '#UNINDENT#', 'if', 'object', 'object', 'object']",95,15,11,-1,-1,-1,-1.0,95.23809523809524,,"['self', 'comment', 'object', 'comment', 'title', 'object', 'title', 'unicode', '(', 'object', '#UNINDENT#', 'if', 'object', 'object', 'object']",,-1,15,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33750.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.3644416928291321, 'target': 0.7425131797790527}","{'location': 0.5834214091300964, 'target': 0.825223445892334}","{'location': 1.0266964435577393, 'target': 0.2977146506309509}","{'location': 0.5388455390930176, 'target': 0.19210109114646912}","{'n_total': 138, 'n_valid': 50, 'n_correct': 14}",2.731005,,,"['#NEWLINE#', 'def len_exc(', 'exceptions', ',', 'owner', ')', ':', '#NEWLINE#', '#INDENT#', 'return', '(', '(', 'len', '(', 'exceptions', ')', '-', '1', ')', 'if', '(', 'owner', 'in', 'owner', ')', 'else', 'len', '(', 'exceptions', ')', ')']","['exceptions', ',', 'owner', '(', 'exceptions', ')', 'if', '(', 'owner', 'in', 'owner', '(', 'exceptions']",31,13,6,-1,-1,-1,-1.0,72.0,,"['exceptions', ',', 'owner', '(', 'exceptions', ')', 'if', '(', 'owner', 'in', 'owner', '(', 'exceptions']",,-1,13,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33752.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.693592369556427, 'target': 0.5308408737182617}","{'location': 0.4047459363937378, 'target': 0.5242674350738525}","{'location': 1.479422688484192, 'target': 0.6332929730415344}","{'location': 0.9044956564903259, 'target': 0.6457533836364746}","{'n_total': 492, 'n_valid': 216, 'n_correct': 33}",12.345794,,,"['#NEWLINE#', 'def get_redirect_url(', 'self', ',', 'pk', ',', 'slug', ')', ':', '#NEWLINE#', '#INDENT#', 'resource', '=', 'get_object_or_404', '(', 'Resource', ',', 'pk', '=', 'pk', ')', '#NEWLINE#', 'topic', '=', 'get_object_or_404', '(', 'Topic', ',', 'slug', '=', 'slug', ')', '#NEWLINE#', 'resource', '.', 'make_featured', '(', 'topic', '=', 'topic', ')', '#NEWLINE#', 'if', 'self', '.', 'request', '.', 'META', '[', ""'HTTP_REFERER'"", ']', ':', '#NEWLINE#', '#INDENT#', 'return', 'resource', '.', 'request', '.', 'META', '[', ""'HTTP_REFERER'"", ']', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'return', 'reverse_lazy', '(', ""'resource_detail'"", ',', 'kwargs', '=', '{', '#NEWLINE#', '#INDENT#', ""'pk'"", ':', 'pk', ',', '#NEWLINE#', '#UNINDENT#', '}', ')']","['#NEWLINE#', 'def get_redirect_url(', 'self', 'pk', 'slug', '#NEWLINE#', 'resource', '=', '(', 'Resource', ',', 'pk', 'pk', ')', 'topic', '(', ',', 'slug', 'slug', '#NEWLINE#', 'resource', '.', 'make_featured', '(', 'topic', 'topic', 'if', 'self', '.', 'request', '[', '#NEWLINE#', 'return', 'resource', '.', 'request', ""'resource_detail'"", ',', 'pk', ',']",87,40,15,-1,-1,-1,-1.0,65.27777777777779,,"['#NEWLINE#', 'def get_redirect_url(', 'self', 'pk', 'slug', '#NEWLINE#', 'resource', '=', '(', 'Resource', ',', 'pk', 'pk', ')', 'topic', '(', ',', 'slug', 'slug', '#NEWLINE#', 'resource', '.', 'make_featured', '(', 'topic', 'topic', 'if', 'self', '.', 'request', '[', '#NEWLINE#', 'return', 'resource', '.', 'request', ""'resource_detail'"", ',', 'pk', ',']",,-1,40,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33755.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.8889655470848083, 'target': 0.9999862909317017}","{'location': 0.9864223003387451, 'target': 0.8802402019500732}","{'location': 2.4569058418273926, 'target': 1.3709161976294126e-05}","{'location': 0.013670748099684715, 'target': 0.12756045162677765}","{'n_total': 106, 'n_valid': 25, 'n_correct': 14}",1.345681,,,"['#NEWLINE#', '@', 'classmethod', '#NEWLINE#', 'def str_with_codes(', 'cls', ',', 'message', ',', '*', 'codes', ')', ':', '#NEWLINE#', '#INDENT#', 'return', ""'{}{}{}'"", '.', 'format', '(', 'cls', '.', 'code', '(', '*', 'message', ')', ',', 'message', ',', 'cls', '.', 'code', '(', ')', ')']","['cls', ',', 'message', 'codes', ')', 'cls', '.', '*', 'message', ',', 'message', 'cls']",36,12,7,-1,-1,-1,-1.0,82.75862068965517,,"['cls', ',', 'message', 'codes', ')', 'cls', '.', '*', 'message', ',', 'message', 'cls']",,-1,12,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33766.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.43224039673805237, 'target': 0.6767385601997375}","{'location': 0.5521297454833984, 'target': 0.984250009059906}","{'location': 1.376715898513794, 'target': 0.3904702663421631}","{'location': 0.5939720273017883, 'target': 0.01587533950805664}","{'n_total': 467, 'n_valid': 98, 'n_correct': 48}",5.666893,,,"['#NEWLINE#', 'def get_param(', 'self', ',', 'name', ',', 'required', '=', 'False', ',', 'store', '=', 'None', ',', 'default', '=', 'None', ')', ':', '#NEWLINE#', '#INDENT#', '""Return the raw value of a query string parameter as a string.\\n\\n        Note:\\n            If an HTML form is POSTed to the API using the\\n            *application/x-www-form-urlencoded* media type, the\\n            parameters from the request body will be merged into\\n            the query string parameters.\\n\\n            If a key appears more than once in the form data, one of the\\n            values will be returned as a string, but it is undefined which\\n            one. Use `req.get_param_as_list()` to retrieve all the values.\\n\\n        Note:\\n            Similar to the way multiple keys in form data is handled,\\n            if a query parameter is assigned a comma-separated list of\\n            values (e.g., \'foo=a,b,c\'), only one of those values will be\\n            returned, and it is undefined which one. Use\\n            `req.get_param_as_list()` to retrieve all the values.\\n\\n        Args:\\n            name (str): Parameter name, case-sensitive (e.g., \'sort\').\\n            required (bool, optional): Set to ``True`` to raise\\n                ``HTTPBadRequest`` instead of returning ``None`` when the\\n                parameter is not found (default ``False``).\\n            store (dict, optional): A ``dict``-like object in which to place\\n                the value of the param, but only if the param is present.\\n            default (any, optional): If the param is not found returns the\\n                given value instead of None\\n\\n        Returns:\\n            str: The value of the param as a string, or ``None`` if param is\\n                not found and is not required.\\n\\n        Raises:\\n            HTTPBadRequest: A required param is missing from the request.\\n\\n        ""', '#NEWLINE#', 'params', '=', 'self', '.', '_params', '#NEWLINE#', 'if', '(', 'name', 'in', 'params', ')', ':', '#NEWLINE#', '#INDENT#', 'param', '=', 'params', '[', 'params', ']', '#NEWLINE#', 'if', 'isinstance', '(', 'param', ',', 'list', ')', ':', '#NEWLINE#', '#INDENT#', 'param', '=', 'param', '[', '(', '-', '1', ')', ']', '#NEWLINE#', '#UNINDENT#', 'if', '(', 'store', 'is not', 'None', ')', ':', '#NEWLINE#', '#INDENT#', 'store', '[', 'name', ']', '=', 'param', '#NEWLINE#', '#UNINDENT#', 'return', 'param', '#NEWLINE#', '#UNINDENT#', 'if', '(', 'not', 'required', ')', ':', '#NEWLINE#', '#INDENT#', 'return', 'default', '#NEWLINE#', '#UNINDENT#', 'raise', 'HTTPMissingParam', '(', 'name', ')']","['self', 'name', 'required', 'store', 'default', 'params', 'self', 'name', 'params', ':', '#INDENT#', 'param', '=', 'params', '[', 'params', ']', '#NEWLINE#', 'param', 'param', 'param', 'store', 'store', 'name', 'param', 'param', 'required', 'default', 'name']",104,29,23,-1,-1,-1,-1.0,92.5925925925926,,"['self', 'name', 'required', 'store', 'default', 'params', 'self', 'name', 'params', ':', '#INDENT#', 'param', '=', 'params', '[', 'params', ']', '#NEWLINE#', 'param', 'param', 'param', 'store', 'store', 'name', 'param', 'param', 'required', 'default', 'name']",,-1,29,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33808.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.3276245594024658, 'target': 0.9922630786895752}","{'location': 0.501914381980896, 'target': 0.5532044172286987}","{'location': 1.238252878189087, 'target': 0.007767006754875183}","{'location': 0.689325749874115, 'target': 0.5920276641845703}","{'n_total': 222, 'n_valid': 73, 'n_correct': 25}",4.097056,,,"['#NEWLINE#', '@', 'staff_member_required', '#NEWLINE#', 'def cache_stats(', 'request', ',', 'template_name', '=', ""'admin/cache_stats.html'"", ')', ':', '#NEWLINE#', '#INDENT#', ""'Display statistics on the cache.\\n\\n    This includes such pieces of information as memory used, cache misses, and\\n    uptime.\\n    '"", '#NEWLINE#', 'cache_stats', '=', 'get_cache_stats', '(', ')', '#NEWLINE#', 'cache_info', '=', 'settings', '.', 'CACHES', '[', 'DEFAULT_FORWARD_CACHE_ALIAS', ']', '#NEWLINE#', 'return', 'render_to_response', '(', 'template_name', ',', 'RequestContext', '(', 'request', ',', '{', '#NEWLINE#', '#INDENT#', ""'cache_hosts'"", ':', 'cache_stats', ',', '#NEWLINE#', ""'cache_backend'"", ':', 'cache_stats', '[', ""'BACKEND'"", ']', ',', '#NEWLINE#', ""'title'"", ':', '_', '(', ""'Server Cache'"", ')', ',', '#NEWLINE#', ""'root_path'"", ':', '(', 'settings', '.', 'SITE_ROOT', '+', ""'admin/db/'"", ')', ',', '#NEWLINE#', '#UNINDENT#', '}', ')', ')']","['staff_member_required', '#NEWLINE#', 'def cache_stats(', 'request', 'template_name', '#NEWLINE#', 'cache_stats', '=', 'cache_info', ']', 'template_name', 'RequestContext', '(', 'request', ':', 'cache_stats', 'cache_stats']",79,17,8,-1,-1,-1,-1.0,87.32394366197182,,"['staff_member_required', '#NEWLINE#', 'def cache_stats(', 'request', 'template_name', '#NEWLINE#', 'cache_stats', '=', 'cache_info', ']', 'template_name', 'RequestContext', '(', 'request', ':', 'cache_stats', 'cache_stats']",,-1,17,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33856.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.5818837881088257, 'target': 0.9932042360305786}","{'location': 0.9269489645957947, 'target': 0.6685119271278381}","{'location': 2.6119697093963623, 'target': 0.0068189604207873344}","{'location': 0.07585678994655609, 'target': 0.4027010500431061}","{'n_total': 546, 'n_valid': 153, 'n_correct': 68}",10.205837,,,"['#NEWLINE#', 'def main(', 'argv', '=', 'None', ')', ':', '#NEWLINE#', '#INDENT#', 'signal', '.', 'signal', '(', 'signal', '.', 'SIGINT', ',', 'signal', '.', 'SIG_DFL', ')', '#NEWLINE#', 'parser', '=', 'OptionParser', '(', ')', '#NEWLINE#', 'parser', '.', 'add_option', '(', ""'-v'"", ',', ""'--verbose'"", ',', 'dest', '=', ""'verbose'"", ',', 'default', '=', 'False', ',', 'action', '=', ""'store_true'"", ',', 'help', '=', ""'Verbose logging. (default: %default)'"", ')', '#NEWLINE#', 'parser', '.', 'add_option', '(', ""'-s'"", ',', ""'--servers'"", ',', 'dest', '=', ""'servers'"", ',', 'default', '=', ""'localhost:2181'"", ',', 'help', '=', ""'Comma-separated list of host:port pairs. (default: %default)'"", ')', '#NEWLINE#', '(', 'options', ',', 'args', ')', '=', 'parser', '.', 'parse_args', '(', ')', '#NEWLINE#', 'if', 'options', '.', 'verbose', ':', '#NEWLINE#', '#INDENT#', 'logger', '.', 'setLevel', '(', 'logging', '.', 'DEBUG', ')', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'logger', '.', 'setLevel', '(', 'logging', '.', 'INFO', ')', '#NEWLINE#', '#UNINDENT#', 'formatter', '=', 'logging', '.', 'Formatter', '(', ""'%(asctime)s %(filename)s:%(lineno)d - %(message)s'"", ')', '#NEWLINE#', 'stream_handler', '=', 'logging', '.', 'StreamHandler', '(', ')', '#NEWLINE#', 'stream_handler', '.', 'setFormatter', '(', 'argv', ')', '#NEWLINE#', 'logger', '.', 'addHandler', '(', 'stream_handler', ')', '#NEWLINE#', 'logger', '.', 'info', '(', '(', ""'Starting Zookeeper python example: %s'"", '%', ""' '"", '.', 'join', '(', 'sys', '.', 'argv', ')', ')', ')', '#NEWLINE#', 'mc', '=', 'MyClass', '(', 'options', ',', 'args', ')', '#NEWLINE#', 'mc', '.', 'start', '(', ')', '#NEWLINE#', 'mc', '.', 'join', '(', ')']","['argv', 'parser', 'parser', 'parser', 'options', 'args', 'parser', 'options', '#UNINDENT#', 'formatter', 'stream_handler', '=', 'stream_handler', 'argv', 'stream_handler', '.', 'argv', 'mc', 'options', 'args', '#NEWLINE#', 'mc', 'mc']",186,23,19,-1,-1,-1,-1.0,97.60479041916167,,"['argv', 'parser', 'parser', 'parser', 'options', 'args', 'parser', 'options', '#UNINDENT#', 'formatter', 'stream_handler', '=', 'stream_handler', 'argv', 'stream_handler', '.', 'argv', 'mc', 'options', 'args', '#NEWLINE#', 'mc', 'mc']",,-1,23,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33907.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.6077409982681274, 'target': 0.9978544116020203}","{'location': 0.9322036504745483, 'target': 0.740699827671051}","{'location': 0.9574143290519714, 'target': 0.0021478934213519096}","{'location': 0.07020397484302521, 'target': 0.30015984177589417}","{'n_total': 353, 'n_valid': 148, 'n_correct': 46}",9.750336,,,"['#NEWLINE#', 'def test_theano_function_numpy(', ')', ':', '#NEWLINE#', '#INDENT#', 'f', '=', 'theano_function', '(', '[', 'x', ',', 'y', ']', ',', '[', '(', 'x', '+', 'y', ')', ']', ',', 'dim', '=', '1', ',', 'dtypes', '=', '{', '#NEWLINE#', '#INDENT#', 'x', ':', ""'float64'"", ',', '#NEWLINE#', 'y', ':', ""'float64'"", ',', '#NEWLINE#', '#UNINDENT#', '}', ')', '#NEWLINE#', 'assert', '(', 'np', '.', 'linalg', '.', 'norm', '(', '(', 'f', '(', '[', '1', ',', '2', ']', ',', '[', '3', ',', '4', ']', ')', '-', 'np', '.', 'asarray', '(', '[', '4', ',', '6', ']', ')', ')', ')', '<', '1e-09', ')', '#NEWLINE#', 'f', '=', 'theano_function', '(', '[', 'x', ',', 'y', ']', ',', '[', '(', 'x', '+', 'y', ')', ']', ',', 'dtypes', '=', '{', '#NEWLINE#', '#INDENT#', 'x', ':', ""'float64'"", ',', '#NEWLINE#', 'y', ':', ""'float64'"", ',', '#NEWLINE#', '#UNINDENT#', '}', ',', 'dim', '=', '1', ')', '#NEWLINE#', 'xx', '=', 'np', '.', 'arange', '(', '3', ')', '.', 'astype', '(', ""'float64'"", ')', '#NEWLINE#', 'yy', '=', '(', '2', '*', 'np', '.', 'arange', '(', '3', ')', '.', 'astype', '(', ""'float64'"", ')', ')', '#NEWLINE#', 'assert', '(', 'np', '.', 'linalg', '.', 'norm', '(', '(', 'f', '(', 'yy', ',', 'yy', ')', '-', '(', '3', '*', 'np', '.', 'arange', '(', '3', ')', ')', ')', ')', '<', '1e-09', ')']","['def test_theano_function_numpy(', '#INDENT#', 'f', 'f', 'f', 'xx', 'yy', 'f', 'yy', ',', 'yy', ')']",191,12,8,-1,-1,-1,-1.0,97.81420765027322,,"['def test_theano_function_numpy(', '#INDENT#', 'f', 'f', 'f', 'xx', 'yy', 'f', 'yy', ',', 'yy', ')']",,-1,12,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33911.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.6109051704406738, 'target': 0.992624044418335}","{'location': 0.4512072205543518, 'target': 0.9123488664627075}","{'location': 1.0889995098114014, 'target': 0.00740329222753644}","{'location': 0.7958285808563232, 'target': 0.09173282980918884}","{'n_total': 603, 'n_valid': 204, 'n_correct': 50}",11.927315,,,"['#NEWLINE#', 'def __init__(', 'self', ',', 'vertices', ',', 'undirected', '=', 'True', ',', 'dtype', '=', 'numpy', '.', 'float', ')', ':', '#NEWLINE#', '#INDENT#', ""'\\n        Create a sparse graph using sppy csarray with a given AbstractVertexList, and specify whether directed.\\n\\n        :param vertices: the initial set of vertices as a AbstractVertexList object, or an int to specify the number of vertices in which case vertices are stored in a GeneralVertexList.  \\n        \\n        :param undirected: a boolean variable to indicate if the graph is undirected.\\n        :type undirected: :class:`boolean`\\n\\n        :param dtype: the data type for the weight matrix, e.g numpy.int8.\\n        '"", '#NEWLINE#', 'Parameter', '.', 'checkBoolean', '(', 'undirected', ')', '#NEWLINE#', 'if', 'isinstance', '(', 'undirected', ',', 'AbstractVertexList', ')', ':', '#NEWLINE#', '#INDENT#', 'self', '.', 'vList', '=', 'vertices', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'if', 'isinstance', '(', 'vertices', ',', 'int', ')', ':', '#NEWLINE#', '#INDENT#', 'self', '.', 'vList', '=', 'GeneralVertexList', '(', 'vertices', ')', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'raise', 'ValueError', '(', '(', ""'Invalid vList parameter: '"", '+', 'str', '(', 'vertices', ')', ')', ')', '#NEWLINE#', '#UNINDENT#', '#UNINDENT#', 'self', '.', 'W', '=', 'sppy', '.', 'csarray', '(', '(', 'self', '.', 'vList', '.', 'getNumVertices', '(', ')', ',', 'self', '.', 'vList', '.', 'getNumVertices', '(', ')', ')', ',', 'dtype', ')', '#NEWLINE#', 'self', '.', 'undirected', '=', 'undirected']","['self', ',', 'vertices', ',', 'undirected', '=', 'dtype', '(', 'undirected', '#NEWLINE#', 'undirected', 'self', 'vertices', 'vertices', '#INDENT#', 'self', 'vertices', 'vertices', 'self', 'self', 'self', 'dtype', '#NEWLINE#', 'self', '.', 'undirected', '=', 'undirected']",122,28,19,-1,-1,-1,-1.0,91.2621359223301,,"['self', ',', 'vertices', ',', 'undirected', '=', 'dtype', '(', 'undirected', '#NEWLINE#', 'undirected', 'self', 'vertices', 'vertices', '#INDENT#', 'self', 'vertices', 'vertices', 'self', 'self', 'self', 'dtype', '#NEWLINE#', 'self', '.', 'undirected', '=', 'undirected']",,-1,28,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00010-of-00300___L33982.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.6370425820350647, 'target': 0.995392382144928}","{'location': 0.880337119102478, 'target': 0.5888170003890991}","{'location': 2.1380133628845215, 'target': 0.0046182656660676}","{'location': 0.1274503916501999, 'target': 0.5296398401260376}","{'n_total': 319, 'n_valid': 112, 'n_correct': 44}",6.381237,,,"['#NEWLINE#', 'def reloadPlugin(', 'pluginName', ',', '**keywords', ')', ':', '#NEWLINE#', '#INDENT#', ""'\\n\\tQuickly reload a plug-in during testing\\n\\t@param reload Specifies whether or not to close and reopen the current file\\n\\t'"", '#NEWLINE#', 'file', '=', 'cmds', '.', 'file', '(', 'q', '=', 'True', ',', 'sn', '=', 'True', ')', '#NEWLINE#', 'if', '(', 'keywords', '.', 'setdefault', '(', ""'reload'"", ')', '==', 'True', ')', ':', '#NEWLINE#', '#INDENT#', 'cmds', '.', 'file', '(', 'f', '=', 'True', ',', 'new', '=', 'True', ')', '#NEWLINE#', '#UNINDENT#', 'cmds', '.', 'flushUndo', '(', ')', '#NEWLINE#', 'cmds', '.', 'unloadPlugin', '(', 'pluginName', ')', '#NEWLINE#', 'cmds', '.', 'loadPlugin', '(', 'pluginName', ')', '#NEWLINE#', 'if', '(', 'keywords', '.', 'setdefault', '(', ""'reload'"", ')', '==', 'True', ')', ':', '#NEWLINE#', '#INDENT#', 'cmds', '.', 'file', '(', 'pluginName', ',', 'o', '=', 'True', ')']","['pluginName', 'file', '=', 'file', 'keywords', 'file', 'unloadPlugin', '(', 'pluginName', '#NEWLINE#', 'pluginName', 'keywords', 'file', 'pluginName']",98,14,10,-1,-1,-1,-1.0,95.45454545454544,,"['pluginName', 'file', '=', 'file', 'keywords', 'file', 'unloadPlugin', '(', 'pluginName', '#NEWLINE#', 'pluginName', 'keywords', 'file', 'pluginName']",,-1,14,-1,-1.0,False
